season,team,playerid,full_name,name,side,category,position,games,starts,years,av
2011,HOU,SmitWa21,Wade Smith,W.Smith,O,OL,LG,16,16,8,8
2011,HOU,HarrBr00,Brandon Harris,B.Harris,,,,7,0,0,0
2011,HOU,TateBe00,Ben Tate,B.Tate,O,RB,RB,15,2,0,7
2011,HOU,HartBr01,Brett Hartmann,B.Hartmann,S,P,P,12,0,0,2
2011,HOU,TurkMa20,Matt Turk,M.Turk,,,,4,0,16,0
2011,HOU,HollTr00,Trindon Holliday,T.Holliday,,,,1,0,0,0
2011,HOU,VickLa00,Lawrence Vickers,L.Vickers,O,RB,FB,14,1,5,0
2011,HOU,JackKa99,Kareem Jackson,K.Jackson,D,DB,LCB,15,13,1,5
2011,HOU,WaltKe00,Kevin Walter,K.Walter,O,WR,WR,15,14,8,4
2011,HOU,JamiTi99,Tim Jamison,T.Jamison,,,,16,0,2,2
2011,HOU,WardDe01,Derrick Ward,D.Ward,O,RB,RB,12,1,7,1
2011,HOU,JohnAn02,Andre Johnson,A.Johnson,O,WR,WR,7,7,8,4
2011,HOU,WattJ.00,J.J. Watt,J.Watt,D,DL,DE,16,16,0,10
2011,HOU,JohnBr97,Bruce Johnson,B.Johnson,,,,16,0,2,0
2011,HOU,WeekJo00,Jon Weeks,J.Weeks,,,,16,0,1,1
2011,HOU,JohnBr02,Bryant Johnson,B.Johnson,,,,16,0,8,1
2011,HOU,WillMa22,Mario Williams,M.Williams,D,LB,LB,5,5,5,3
2011,HOU,JoneJa03,Jacoby Jones,J.Jones,O,WR,WR,16,10,4,6
2011,HOU,WinsEr20,Eric Winston,E.Winston,O,OL,RT,16,16,5,8
2011,HOU,AlexMi01,Mister Alexander,M.Alexander,,,,8,0,0,1
2011,HOU,JoseJo20,Johnathan Joseph,J.Joseph,D,DB,RCB,15,15,5,13
2011,HOU,YateT.00,T.J. Yates,T.Yates,O,QB,QB,6,5,0,3
2011,HOU,AlleJa23,Jason Allen,J.Allen,D,DB,LCB,16,4,5,3
2011,HOU,KeoxSh00,Shiloh Keo,S.Keo,,,,10,0,0,1
2011,HOU,AndeDa01,David Anderson,D.Anderson,,,,2,0,5,0
2011,HOU,LeinMa00,Matt Leinart,M.Leinart,O,QB,QB,2,1,5,0
2011,HOU,AustTh00,Thomas Austin,T.Austin,,,,3,0,0,0
2011,HOU,MaehJe00,Jeff Maehl,J.Maehl,,,,3,0,0,0
2011,HOU,BarbDo99,Dominique Barber,D.Barber,,,,6,0,3,0
2011,HOU,MannDa21,Danieal Manning,D.Manning,D,DB,FS,13,13,5,5
2011,HOU,BarwCo99,Connor Barwin,C.Barwin,D,LB,LB,16,16,2,8
2011,HOU,MasoDe00,Derrick Mason,D.Mason,,,,7,0,14,0
2011,HOU,BramBr00,Bryan Braman,B.Braman,,,,16,0,0,1
2011,HOU,McCaBr99,Brice McCain,B.McCain,,,,16,0,2,2
2011,HOU,BrisMi20,Mike Brisiel,M.Brisiel,O,OL,RG,13,13,4,7
2011,HOU,McMaSh99,Sherrick McManis,S.McManis,,,,9,0,1,1
2011,IND,BrayTy20,Tyler Brayton,T.Brayton,D,DL,RDT,16,1,8,2
2011,IND,LutrSc00,Scott Lutrus,S.Lutrus,,,,4,0,0,0
2011,IND,WhitBl00,Blair White,B.White,,,,7,0,1,0
2011,IND,BrowDo00,Donald Brown,D.Brown,O,RB,RB,16,2,2,4
2011,IND,MahaRy00,Ryan Mahaffey,R.Mahaffey,,,,5,0,0,0
2011,IND,BrowSt99,Stevie Brown,S.Brown,,,,8,0,1,0
2011,IND,MathRi99,Ricardo Mathews,R.Mathews,,,,12,0,1,1
2011,IND,BullMe99,Melvin Bullitt,M.Bullitt,D,DB,SS,2,2,4,1
2011,IND,MathRo20,Robert Mathis,R.Mathis,D,DL,DE,16,15,8,7
2011,IND,CaldDa00,David Caldwell,D.Caldwell,D,DB,SS,16,13,0,4
2011,IND,McAfPa44,Pat McAfee,P.McAfee,S,P,P,16,0,2,3
2011,IND,CartDe01,Delone Carter,D.Carter,O,RB,RB,16,3,0,2
2011,IND,McNeMi00,Mike McNeill,M.McNeill,,,,4,0,0,0
2011,IND,CastAn00,Anthony Castonzo,A.Castonzo,O,OL,LT,12,12,0,4
2011,IND,MoalFi99,Fili Moala,F.Moala,D,DL,LDT,14,14,2,5
2011,IND,ClarDa00,Dallas Clark,D.Clark,O,TE,TE,11,10,8,2
2011,IND,MoteAd00,Adrian Moten,A.Moten,,,,10,0,0,1
2011,IND,CollAu00,Austin Collie,A.Collie,O,RB,RB,16,5,2,4
2011,IND,MuirDa20,Daniel Muir,D.Muir,D,DL,RDT,4,2,4,1
2011,IND,CollKe00,Kerry Collins,K.Collins,O,QB,QB,3,3,16,1
2011,IND,NeviDr00,Drake Nevis,D.Nevis,,,,5,0,0,1
2011,IND,ConnKa99,Kavell Conner,K.Conner,D,LB,LB,16,15,1,6
2011,IND,OjinQu20,Quinn Ojinnaka,Q.Ojinnaka,O,OL,RT,9,3,5,2
2011,IND,DiemRy20,Ryan Diem,R.Diem,O,OL,RG,11,11,10,4
2011,IND,OlseSe20,Seth Olsen,S.Olsen,O,OL,LG,6,1,2,1
2011,IND,DileZa99,Zach Diles,Z.Diles,,,,4,0,4,0
2011,IND,OrloDa00,Dan Orlovsky,D.Orlovsky,O,QB,QB,8,5,6,2
2011,IND,EddsA.99,A.J. Edds,A.Edds,,,,9,0,0,0
2011,IND,PainCu00,Curtis Painter,C.Painter,O,QB,QB,9,8,2,2
2011,IND,EldrBr00,Brody Eldridge,B.Eldridge,O,TE,TE,13,8,1,0
2011,IND,PollMi20,Mike Pollak,M.Pollak,O,OL,RG,15,8,3,3
2011,IND,EvanDa00,Darren Evans,D.Evans,,,,2,0,0,0
2011,IND,PoweJe99,Jerraud Powers,J.Powers,D,DB,RCB,12,12,2,5
2011,IND,FeltJe00,Jerome Felton,J.Felton,O,RB,FB,5,2,3,0
2011,IND,ReitJo00,Joe Reitz,J.Reitz,O,OL,LG,11,9,0,3
2011,IND,FostEr20,Eric Foster,E.Foster,D,DL,LDT,4,3,3,1
2011,IND,RichJa20,Jamey Richard,J.Richard,,,,9,0,3,1
2011,IND,FreeDw00,Dwight Freeney,D.Freeney,D,DL,DE,16,15,9,8
2011,IND,RuckCh00,Chris Rucker,C.Rucker,D,DB,RCB,15,4,0,2
2011,IND,GarcPi00,Pierre Garcon,P.Garcon,O,WR,WR,16,16,3,7
2011,IND,SatuJe55,Jeff Saturday,J.Saturday,O,OL,C,16,16,12,6
2011,IND,GonzAn00,Anthony Gonzalez,A.Gonzalez,,,,8,0,4,0
2011,IND,SimsEr20,Ernie Sims,E.Sims,D,LB,LB,13,4,5,2
2011,IND,GronCh00,Chris Gronkowski,C.Gronkowski,,,,7,0,1,0
2011,IND,SnowJu00,Justin Snow,J.Snow,,,,16,0,11,0
2011,IND,HillAn00,Anthony Hill,A.Hill,O,TE,TE,7,2,2,0
2011,IND,TammJa00,Jacob Tamme,J.Tamme,O,TE,TE,16,5,3,1
2011,IND,HineJe00,Jermale Hines,J.Hines,,,,5,0,0,0
2011,IND,TeppMi00,Mike Tepper,M.Tepper,O,OL,LG,6,4,0,2
2011,IND,HughJe99,Jerry Hughes,J.Hughes,D,DL,DE,12,1,1,1
2011,IND,ThomKe99,Kevin Thomas,K.Thomas,D,DB,LCB,9,5,0,2
2011,IND,AddaJo00,Joseph Addai,J.Addai,O,RB,RB,12,11,5,3
2011,IND,IjalBe00,Ben Ijalana,B.Ijalana,,,,4,0,0,0
2011,IND,ToudMi20,Michael Toudouze,M.Toudouze,,,,2,0,4,0
2011,IND,AddiMa00,Mario Addison,M.Addison,,,,3,0,0,0
2011,IND,JohnAn03,Antonio Johnson,A.Johnson,D,DL,RDT,16,12,3,4
2011,IND,TrenMo99,Morgan Trent,M.Trent,,,,1,0,2,0
2011,IND,AndeJa98,Jamaal Anderson,J.Anderson,D,DL,DE,15,1,4,2
2011,IND,JohnTe01,Terrence Johnson,T.Johnson,D,DB,DB,10,2,0,1
2011,IND,TripNa99,Nate Triplett,N.Triplett,,,,3,0,1,0
2011,IND,AngePa99,Pat Angerer,P.Angerer,D,LB,MLB,16,16,1,7
2011,IND,KingBr01,Brandon King,B.King,,,,4,0,1,0
2011,IND,TryoJu99,Justin Tryon,J.Tryon,,,,3,0,3,0
2011,IND,BentKe20,Kevin Bentley,K.Bentley,,,,3,0,9,0
2011,IND,LaceJa99,Jacob Lacey,J.Lacey,D,DB,LCB,15,10,2,4
2011,IND,vinatada01,Adam Vinatieri,A.Vinatieri,S,K,K,16,0,15,4
2011,IND,BethAn20,Antoine Bethea,A.Bethea,D,DB,FS,16,16,5,6
2011,IND,LefeJo00,Joe Lefeged,J.Lefeged,D,DB,SS,16,1,0,2
2011,IND,WaynRe00,Reggie Wayne,R.Wayne,O,WR,WR,16,16,10,7
2011,IND,BracGa20,Gary Brackett,G.Brackett,D,LB,MLB,1,1,8,1
2011,IND,LinkJe20,Jeff Linkenbach,J.Linkenbach,O,OL,RT,16,16,1,6
2011,IND,WheePh99,Philip Wheeler,P.Wheeler,D,LB,LB,13,11,3,4
2011,JAX,KirlJa99,Jammie Kirlew,J.Kirlew,,,,1,0,0,0
2011,JAX,SelvGe99,George Selvie,G.Selvie,,,,7,0,1,1
2011,JAX,AlleRu00,Russell Allen,R.Allen,D,LB,LB,16,6,2,4
2011,JAX,KnigTe99,Terrance Knighton,T.Knighton,D,DL,DT,13,13,2,6
2011,JAX,SessCl99,Clint Session,C.Session,D,LB,LB,9,6,4,3
2011,JAX,AluaTy99,Tyson Alualu,T.Alualu,D,DL,DT,16,16,1,8
2011,JAX,LandDa21,Dawan Landry,D.Landry,D,DB,S,16,16,5,8
2011,JAX,ShorCe00,Cecil Shorts,C.Shorts,,,,10,0,0,0
2011,JAX,BentKe20,Kevin Bentley,K.Bentley,,,,1,0,9,0
2011,JAX,LaneAu99,Austen Lane,A.Lane,D,DL,DE,6,1,1,1
2011,JAX,WalkMi01,Mike Sims-Walker,M.Sims-Walker,O,WR,WR,2,1,3,0
2011,JAX,BoleBr00,Brock Bolen,B.Bolen,,,,13,0,2,0
2011,JAX,LewiMa00,Marcedes Lewis,M.Lewis,O,TE,TE,15,15,5,4
2011,JAX,SmitDa24,Daryl Smith,D.Smith,D,LB,LB,16,16,7,9
2011,JAX,BoswKy00,Kyle Bosworth,K.Bosworth,,,,9,0,0,1
2011,JAX,LockMi00,Michael Lockley,M.Lockley,,,,7,0,0,0
2011,JAX,SpitJa20,Jason Spitz,J.Spitz,,,,10,0,5,0
2011,JAX,BradCa00,Cameron Bradfield,C.Bradfield,O,OL,RT,10,2,0,1
2011,JAX,LoweDw99,Dwight Lowery,D.Lowery,D,DB,S,13,11,3,6
2011,JAX,ThomMi01,Mike Thomas,M.Thomas,O,WR,WR,15,13,2,4
2011,JAX,BritEb20,Eben Britton,E.Britton,O,OL,LG,4,3,2,1
2011,JAX,MathRa99,Rashean Mathis,R.Mathis,D,DB,LCB,9,9,8,4
2011,JAX,TrenMo99,Morgan Trent,M.Trent,D,DB,RCB,5,2,2,2
2011,JAX,BrowC.20,C.C. Brown,C.Brown,,,,2,0,6,0
2011,JAX,McBaDa99,Darcel McBath,D.McBath,,,,1,0,2,0
2011,JAX,TurkMa20,Matt Turk,M.Turk,,,,5,0,16,0
2011,JAX,CainJe20,Jeremy Cain,J.Cain,,,,16,0,7,1
2011,JAX,McBrTr99,Trumaine McBride,T.McBride,,,,1,0,4,0
2011,JAX,WestCh00,Chastin West,C.West,O,WR,WR,12,1,0,1
2011,JAX,ChicJo00,John Chick,J.Chick,,,,11,0,0,1
2011,JAX,McCoLu00,Luke McCown,L.McCown,O,QB,QB,4,2,7,1
2011,JAX,WhimGu20,Guy Whimper,G.Whimper,O,OL,RT,15,15,5,5
2011,JAX,ClohCo00,Colin Cloherty,C.Cloherty,O,TE,TE,4,1,2,0
2011,JAX,MeesBr20,Brad Meester,B.Meester,O,OL,C,16,16,11,5
2011,JAX,YoubAs20,Ashton Youboty,A.Youboty,D,DB,LCB,6,5,5,3
2011,JAX,ColeDr20,Drew Coleman,D.Coleman,D,DB,CB,16,4,5,3
2011,JAX,MiddWi98,William Middleton,W.Middleton,D,DB,RCB,11,6,2,3
2011,JAX,CollNa20,Nate Collins,N.Collins,,,,12,0,1,1
2011,JAX,MillZa02,Zach Miller,Z.Miller,,,,4,0,2,0
2011,JAX,CoxxDe99,Derek Cox,D.Cox,D,DB,RCB,6,6,2,3
2011,JAX,MincJe99,Jeremy Mincey,J.Mincey,D,DL,DE,16,16,4,9
2011,JAX,DillJa00,Jarett Dillard,J.Dillard,O,WR,WR,14,5,2,2
2011,JAX,MonrEu20,Eugene Monroe,E.Monroe,O,OL,LT,15,14,2,5
2011,JAX,DouzLe00,Leger Douzable,L.Douzable,D,DL,DE,16,6,2,4
2011,JAX,MoslC.20,C.J. Mosley,C.Mosley,D,DL,DT,15,3,6,3
2011,JAX,EsteJo00,John Estes,J.Estes,,,,2,0,0,0
2011,JAX,NewsJa00,Jamar Newsome,J.Newsome,,,,2,0,0,0
2011,JAX,FranSt00,Stephen Franklin,S.Franklin,,,,5,0,0,0
2011,JAX,NwanUc20,Uche Nwaneri,U.Nwaneri,O,OL,RG,16,16,4,5
2011,JAX,GabbBl00,Blaine Gabbert,B.Gabbert,O,QB,QB,15,14,0,4
2011,JAX,OnobFe00,Fendi Onobun,F.Onobun,,,,1,0,1,0
2011,JAX,GreeCo99,Courtney Greene,C.Greene,D,DB,S,7,2,2,1
2011,JAX,OsgoKa00,Kassim Osgood,K.Osgood,O,WR,WR,12,2,8,0
2011,JAX,HarrDu01,DuJuan Harris,D.Harris,,,,5,0,0,0
2011,JAX,OwenMo01,Montell Owens,M.Owens,,,,13,0,5,0
2011,JAX,HarrNi20,Nick Harris,N.Harris,S,P,P,11,0,10,1
2011,JAX,OwusAk99,Akwasi Owusu-Ansah,A.Owusu-Ansah,D,DB,S,4,2,1,1
2011,JAX,HeatT.00,T.J. Heath,T.Heath,,,,5,0,0,0
2011,JAX,PoluPa99,Paul Posluszny,P.Posluszny,D,LB,MLB,16,16,4,9
2011,JAX,HillJa00,Jason Hill,J.Hill,O,WR,WR,10,10,4,3
2011,JAX,PottZa99,Zach Potter,Z.Potter,O,TE,TE,15,7,2,0
2011,JAX,IrviCo99,Corvey Irvin,C.Irvin,,,,4,0,2,0
2011,JAX,PricTa00,Taylor Price,T.Price,,,,2,0,1,0
2011,JAX,IssaRo00,Rod Issac,R.Issac,,,,3,0,0,0
2011,JAX,ProsCh00,Chris Prosinski,C.Prosinski,D,DB,S,13,1,0,2
2011,JAX,JoneDa99,David Jones,D.Jones,,,,5,0,4,0
2011,JAX,RackWi01,Will Rackley,W.Rackley,O,OL,LG,15,14,0,4
2011,JAX,JoneGr01,Greg Jones,G.Jones,O,RB,FB,16,9,7,0
2011,JAX,RothMa20,Matt Roth,M.Roth,D,DL,DE,9,9,6,5
2011,JAX,DrewMa00,Maurice Jones-Drew,M.Jones-Drew,O,RB,RB,16,16,5,13
2011,JAX,RuckMa00,Martin Rucker,M.Rucker,,,,1,0,3,0
2011,JAX,KampAa99,Aaron Kampman,A.Kampman,,,,3,0,9,0
2011,JAX,RutlKe00,Kevin Rutland,K.Rutland,D,DB,RCB,14,4,0,3
2011,JAX,KariDe00,Deji Karim,D.Karim,,,,12,0,1,2
2011,JAX,scobejos01,Josh Scobee,J.Scobee,S,K,K,16,0,7,5
2011,KC,DrauSh00,Shaun Draughn,S.Draughn,,,,1,0,0,0
2011,KC,UrbaJe00,Jerheme Urban,J.Urban,O,WR,WR,6,1,7,0
2011,KC,FlowBr99,Brandon Flowers,B.Flowers,D,DB,LCB,16,16,3,6
2011,KC,WashDo98,Donald Washington,D.Washington,D,DB,SS,12,3,2,1
2011,KC,GaffTh20,Thomas Gafford,T.Gafford,,,,16,0,3,1
2011,KC,WiegCa20,Casey Wiegmann,C.Wiegmann,O,OL,C,16,16,14,5
2011,KC,GaitJa20,Jared Gaither,J.Gaither,,,,10,0,4,1
2011,KC,WillDe22,Demorrio Williams,D.Williams,,,,12,0,7,1
2011,KC,GilbWa00,Wallace Gilberry,W.Gilberry,D,DL,DE,16,1,3,2
2011,KC,GordAm20,Amon Gordon,A.Gordon,D,DL,NT,16,2,7,2
2011,KC,GreeCo01,Cory Greenwood,C.Greenwood,,,,16,0,1,1
2011,KC,GregKe20,Kelly Gregg,K.Gregg,D,DL,NT,16,14,12,6
2011,KC,HaliTa20,Tamba Hali,T.Hali,D,LB,ROLB,16,16,5,12
2011,KC,HornJe00,Jeremy Horne,J.Horne,,,,9,0,1,0
2011,KC,HousJu00,Justin Houston,J.Houston,D,LB,LOLB,16,10,0,6
2011,KC,HudsRo00,Rodney Hudson,R.Hudson,O,OL,LG,16,1,0,1
2011,KC,AlbeBr20,Branden Albert,B.Albert,O,OL,LT,16,16,3,5
2011,KC,JackTy98,Tyson Jackson,T.Jackson,D,DL,DE,16,14,2,7
2011,KC,ArenJa99,Javier Arenas,J.Arenas,D,DB,DB,15,1,1,2
2011,KC,JohnDe25,Derrick Johnson,D.Johnson,D,LB,RILB,16,16,6,15
2011,KC,AsamJo20,Jon Asamoah,J.Asamoah,O,OL,RG,16,16,1,5
2011,KC,JoneTh00,Thomas Jones,T.Jones,O,RB,RB,16,8,11,2
2011,KC,BailAl00,Allen Bailey,A.Bailey,,,,16,0,0,0
2011,KC,LangRe99,Reshard Langford,R.Langford,D,DB,SS,11,2,2,1
2011,KC,BaldJo00,Jonathan Baldwin,J.Baldwin,O,WR,WR,11,3,0,2
2011,KC,LewiKe00,Kendrick Lewis,K.Lewis,D,DB,FS,16,16,1,6
2011,KC,BattJa00,Jackie Battle,J.Battle,O,RB,RB,15,4,4,3
2011,KC,LiljRy20,Ryan Lilja,R.Lilja,O,OL,LG,15,15,7,5
2011,KC,BechAn00,Anthony Becht,A.Becht,O,TE,TE,9,5,11,0
2011,KC,ManeSt00,Steve Maneri,S.Maneri,O,TE,TE,6,1,0,1
2011,KC,BelcJo00,Jovan Belcher,J.Belcher,D,LB,LILB,16,16,2,7
2011,KC,McClLe00,Le'Ron McClain,L.McClain,O,RB,FB,16,10,4,1
2011,KC,BerrEr99,Eric Berry,E.Berry,D,DB,SS,1,1,1,0
2011,KC,McClDe00,Dexter McCluster,D.McCluster,O,RB,RB,16,4,1,4
2011,KC,BoweDw00,Dwayne Bowe,D.Bowe,O,WR,WR,16,14,4,7
2011,KC,McGrJo21,Jon McGraw,J.McGraw,D,DB,SS,10,9,9,4
2011,KC,BreaSt00,Steve Breaston,S.Breaston,O,WR,WR,16,13,4,5
2011,KC,OConJa00,Jake O'Connell,J.O'Connell,O,TE,TE,8,4,2,0
2011,KC,BrowJa00,Jalil Brown,J.Brown,,,,14,0,0,1
2011,KC,OrtoKy00,Kyle Orton,K.Orton,O,QB,QB,4,3,6,2
2011,KC,CarrBr99,Brandon Carr,B.Carr,D,DB,RCB,16,16,3,6
2011,KC,PalkTy00,Tyler Palko,T.Palko,O,QB,QB,6,4,1,2
2011,KC,CassMa00,Matt Cassel,M.Cassel,O,QB,QB,9,9,6,3
2011,KC,PiscSa99,Sabby Piscitelli,S.Piscitelli,D,DB,S,16,2,4,1
2011,KC,CharJa00,Jamaal Charles,J.Charles,O,RB,RB,2,1,3,0
2011,KC,PopeLe00,Leonard Pope,L.Pope,O,TE,TE,16,10,5,1
2011,KC,ColbKe00,Keary Colbert,K.Colbert,,,,7,0,7,1
2011,KC,PoweJe00,Jerrell Powe,J.Powe,,,,1,0,0,0
2011,KC,ColqDu20,Dustin Colquitt,D.Colquitt,S,P,P,16,0,6,3
2011,KC,RichBa20,Barry Richardson,B.Richardson,O,OL,RT,16,16,3,5
2011,KC,CoppTe00,Terrance Copper,T.Copper,O,WR,WR,16,2,7,1
2011,KC,ShefCa99,Cameron Sheffield,C.Sheffield,D,DL,DE,16,1,0,1
2011,KC,DaniTr20,Travis Daniels,T.Daniels,,,,16,0,6,1
2011,KC,StudAn99,Andy Studebaker,A.Studebaker,D,LB,LOLB,16,5,3,3
2011,KC,DorsGl99,Glenn Dorsey,G.Dorsey,D,DL,DE,15,15,3,7
2011,KC,SuccRy44,Ryan Succop,R.Succop,S,K,K,16,0,2,3
2011,MIA,WakeCa00,Cameron Wake,C.Wake,D,LB,LB,16,14,2,13
2011,MIA,IncoRi20,Richie Incognito,R.Incognito,O,OL,LG,15,15,5,7
2011,MIA,WallRo01,Roberto Wallace,R.Wallace,,,,2,0,1,0
2011,MIA,JerrJo20,John Jerry,J.Jerry,O,OL,LT,13,3,1,2
2011,MIA,WilsJi00,Jimmy Wilson,J.Wilson,D,DB,RCB,15,1,0,1
2011,MIA,JohnLa00,Larry Johnson,L.Johnson,,,,1,0,8,0
2011,MIA,YeatWi00,Will Yeatman,W.Yeatman,O,TE,TE,3,2,0,0
2011,MIA,JoneNa20,Nate Jones,N.Jones,,,,2,0,7,0
2011,MIA,AlamIk99,Ikaika Alama-Francis,I.Alama-Francis,,,,5,0,4,0
2011,MIA,JoneRe99,Reshad Jones,R.Jones,D,DB,FS,15,12,1,5
2011,MIA,AlexGe99,Gerald Alexander,G.Alexander,,,,2,0,4,0
2011,MIA,LangKe98,Kendall Langford,K.Langford,D,DL,DE,16,12,3,6
2011,MIA,AlleWi20,Will Allen,W.Allen,D,DB,CB,15,6,10,3
2011,MIA,LongJa20,Jake Long,J.Long,O,OL,LT,14,14,3,9
2011,MIA,BakeRy00,Ryan Baker,R.Baker,,,,2,0,2,0
2011,MIA,LosmJ.00,J.P. Losman,J.Losman,,,,2,0,7,0
2011,MIA,MarsBr00,Brandon Marshall,B.Marshall,O,WR,WR,16,16,5,11
2011,MIA,BellYe20,Yeremiah Bell,Y.Bell,D,DB,SS,16,16,7,6
2011,MIA,MastJe20,Jeron Mastrud,J.Mastrud,O,WR,WR,14,3,1,0
2011,MIA,BessDa00,Davone Bess,D.Bess,O,WR,WR,16,4,3,5
2011,MIA,McDaTo20,Tony McDaniel,T.McDaniel,D,DL,DT,12,1,5,2
2011,MIA,BurnKe20,Kevin Burnett,K.Burnett,D,LB,LB,16,16,6,10
2011,MIA,MedlRi00,Richard Medlin,R.Medlin,,,,1,0,0,0
2011,MIA,BushRe00,Reggie Bush,R.Bush,O,RB,RB,15,15,5,10
2011,MIA,MerlPh99,Phillip Merling,P.Merling,D,LB,LB,10,1,3,1
2011,MIA,CareVe20,Vernon Carey,V.Carey,O,OL,RG,15,15,7,7
2011,MIA,MisiKo99,Koa Misi,K.Misi,D,LB,LB,12,9,1,5
2011,MIA,CarpDa44,Dan Carpenter,D.Carpenter,S,K,K,14,0,3,3
2011,MIA,MitcMa99,Marvin Mitchell,M.Mitchell,,,,16,0,4,2
2011,MIA,CarrNo00,Nolan Carroll,N.Carroll,D,DB,RCB,15,3,1,2
2011,MIA,MoorMa02,Marlon Moore,M.Moore,,,,6,0,1,0
2011,MIA,MoorMa01,Matt Moore,M.Moore,O,QB,QB,13,12,4,8
2011,MIA,ClayCh00,Charles Clay,C.Clay,O,RB,FB,14,9,0,2
2011,MIA,OdriJa99,Jared Odrick,J.Odrick,D,DL,DE,16,7,1,5
2011,MIA,ClemCh97,Chris Clemons,C.Clemons,,,,14,0,2,1
2011,MIA,OlshIg20,Igor Olshansky,I.Olshansky,,,,8,0,7,1
2011,MIA,ColoMa20,Marc Colombo,M.Colombo,O,OL,RT,16,16,9,7
2011,MIA,PounMi00,Mike Pouncey,M.Pouncey,O,OL,C,16,16,0,7
2011,MIA,CookRy20,Ryan Cook,R.Cook,,,,7,0,5,1
2011,MIA,PruiJu00,Julius Pruitt,J.Pruitt,,,,9,0,0,0
2011,MIA,CulvTy20,Tyrone Culver,T.Culver,D,DB,FS,16,4,5,2
2011,MIA,RosaDa00,Dante Rosario,D.Rosario,,,,2,0,4,0
2011,MIA,DansKa20,Karlos Dansby,K.Dansby,D,LB,LB,16,16,7,10
2011,MIA,SappBe20,Benny Sapp,B.Sapp,D,DB,DB,1,1,7,0
2011,MIA,DaviVo99,Vontae Davis,V.Davis,D,DB,RCB,12,12,2,5
2011,MIA,SlatSt00,Steve Slaton,S.Slaton,,,,3,0,3,0
2011,MIA,DennJo20,John Denney,J.Denney,,,,16,0,6,1
2011,MIA,SmitSe99,Sean Smith,S.Smith,D,DB,LCB,16,16,2,6
2011,MIA,FasaAn00,Anthony Fasano,A.Fasano,O,TE,TE,15,15,5,4
2011,MIA,SoliPa99,Paul Soliai,P.Soliai,D,DL,NT,16,12,4,9
2011,MIA,FielBr20,Brandon Fields,B.Fields,S,P,P,16,0,4,4
2011,MIA,SpitAu99,Austin Spitler,A.Spitler,,,,16,0,1,2
2011,MIA,GarnNa20,Nate Garner,N.Garner,O,OL,LG,16,1,3,2
2011,MIA,StarRa20,Randy Starks,R.Starks,D,DL,DE,16,15,7,9
2011,MIA,GateCl00,Clyde Gates,C.Gates,,,,15,0,0,0
2011,MIA,TaylJa03,Jason Taylor,J.Taylor,D,LB,LB,16,2,14,3
2011,MIA,grahasha01,Shayne Graham,S.Graham,,,,2,0,10,0
2011,MIA,ThomDa03,Daniel Thomas,D.Thomas,O,RB,RB,13,2,0,4
2011,MIA,HartBr00,Brian Hartline,B.Hartline,O,WR,WR,16,10,2,5
2011,MIA,TrusJa99,Jason Trusnik,J.Trusnik,,,,16,0,4,2
2011,MIA,HennCh01,Chad Henne,C.Henne,O,QB,QB,4,4,3,3
2011,MIA,WadeJo99,Jonathan Wade,J.Wade,,,,2,0,4,0
2011,MIA,HillLe00,Lex Hilliard,L.Hilliard,O,RB,FB,16,4,3,1
2011,MIN,HendE.20,E.J. Henderson,E.Henderson,D,LB,LB,16,14,8,5
2011,MIN,HendEr99,Erin Henderson,E.Henderson,D,LB,LB,15,11,3,4
2011,MIN,HerrAn20,Anthony Herrera,A.Herrera,O,OL,RG,12,12,6,6
2011,MIN,HutcSt00,Steve Hutchinson,S.Hutchinson,O,OL,LG,14,14,10,7
2011,MIN,AbduHu99,Husain Abdullah,H.Abdullah,D,DB,FS,9,9,3,3
2011,MIN,JenkMi00,Michael Jenkins,M.Jenkins,O,WR,WR,11,7,7,4
2011,MIN,AdibXa99,Xavier Adibi,X.Adibi,,,,4,0,3,0
2011,MIN,JohnCh23,Charlie Johnson,C.Johnson,O,OL,LT,16,16,5,9
2011,MIN,AlleAs99,Asher Allen,A.Allen,D,DB,LCB,12,9,2,3
2011,MIN,JohnTy99,Tyrell Johnson,T.Johnson,D,DB,FS,11,3,3,1
2011,MIN,AlleJa22,Jared Allen,J.Allen,D,DL,DE,16,16,7,14
2011,MIN,KatuMa20,Matt Katula,M.Katula,,,,5,0,6,0
2011,MIN,ArceEm00,Emmanuel Arceneaux,E.Arceneaux,,,,3,0,0,0
2011,MIN,KleiJi00,Jim Kleinsasser,J.Kleinsasser,O,TE,TE,16,11,12,0
2011,MIN,AromDe00,Devin Aromashodu,D.Aromashodu,O,WR,WR,16,6,4,4
2011,MIN,KluwCh20,Chris Kluwe,C.Kluwe,S,P,P,16,0,6,2
2011,MIN,AwasAd20,Adrian Awasom,A.Awasom,,,,1,0,6,0
2011,MIN,LoadPh20,Phil Loadholt,P.Loadholt,O,OL,RT,16,16,2,9
2011,MIN,AyodRe99,Remi Ayodele,R.Ayodele,D,DL,NT,16,13,4,4
2011,MIN,LoefCu20,Cullen Loeffler,C.Loeffler,,,,11,0,7,0
2011,MIN,BallCh00,Christian Ballard,C.Ballard,D,DL,NT,16,2,0,1
2011,MIN,longwrya01,Ryan Longwell,R.Longwell,S,K,K,16,0,14,2
2011,MIN,BergJo20,Joe Berger,J.Berger,O,OL,RG,13,7,6,4
