game_id,alt_game_id,type,side,line,odds,outcome
2015091700,2015_02_DEN_KC,SPREAD,DEN,3,,1
2015091700,2015_02_DEN_KC,SPREAD,KC,-3,,0
2015091700,2015_02_DEN_KC,TOTAL,Over,42,,1
2015091700,2015_02_DEN_KC,TOTAL,Under,42,,0
2015092000,2015_02_HOU_CAR,MONEYLINE,CAR,,-145,1
2015092000,2015_02_HOU_CAR,MONEYLINE,HOU,,125,0
2015092000,2015_02_HOU_CAR,SPREAD,HOU,3,,0
2015092000,2015_02_HOU_CAR,SPREAD,CAR,-3,,1
2015092000,2015_02_HOU_CAR,TOTAL,Over,41,,0.5
2015092000,2015_02_HOU_CAR,TOTAL,Under,41,,0.5
2015092001,2015_02_NE_BUF,MONEYLINE,BUF,,-120,0
2015092001,2015_02_NE_BUF,MONEYLINE,NE,,100,1
2015092001,2015_02_NE_BUF,SPREAD,BUF,-1,,0
2015092001,2015_02_NE_BUF,SPREAD,NE,1,,1
2015092001,2015_02_NE_BUF,TOTAL,Over,44.5,,1
2015092001,2015_02_NE_BUF,TOTAL,Under,44.5,,0
2015092002,2015_02_SD_CIN,MONEYLINE,CIN,,-180,1
2015092002,2015_02_SD_CIN,MONEYLINE,SD,,160,0
2015092002,2015_02_SD_CIN,SPREAD,CIN,-3.5,,1
2015092002,2015_02_SD_CIN,SPREAD,SD,3.5,,0
2015092002,2015_02_SD_CIN,TOTAL,Over,48,,0
2015092002,2015_02_SD_CIN,TOTAL,Under,48,,1
2015092003,2015_02_TEN_CLE,MONEYLINE,TEN,,-115,0
2015092003,2015_02_TEN_CLE,MONEYLINE,CLE,,0,1
2015092003,2015_02_TEN_CLE,SPREAD,TEN,-1,,0
2015092003,2015_02_TEN_CLE,SPREAD,CLE,1,,1
2015092003,2015_02_TEN_CLE,TOTAL,Under,41,,0
2015092003,2015_02_TEN_CLE,TOTAL,Over,41,,1
2015092004,2015_02_ATL_NYG,MONEYLINE,ATL,,110,1
2015092004,2015_02_ATL_NYG,MONEYLINE,NYG,,-130,0
2015092004,2015_02_ATL_NYG,SPREAD,NYG,-2,,0
2015092004,2015_02_ATL_NYG,SPREAD,ATL,2,,1
2015092004,2015_02_ATL_NYG,TOTAL,Under,50,,1
2015092004,2015_02_ATL_NYG,TOTAL,Over,50,,0
2015092005,2015_02_STL_WAS,MONEYLINE,STL,,-175,0
2015092005,2015_02_STL_WAS,MONEYLINE,WAS,,155,1
2015092005,2015_02_STL_WAS,SPREAD,STL,-3,,0
2015092005,2015_02_STL_WAS,SPREAD,WAS,3,,1
2015092005,2015_02_STL_WAS,TOTAL,Over,41,,0
2015092005,2015_02_STL_WAS,TOTAL,Under,41,,1
2015092006,2015_02_ARI_CHI,MONEYLINE,ARI,,-130,1
2015092006,2015_02_ARI_CHI,MONEYLINE,CHI,,110,0
2015092006,2015_02_ARI_CHI,SPREAD,CHI,2,,0
2015092006,2015_02_ARI_CHI,SPREAD,ARI,-2,,1
2015092006,2015_02_ARI_CHI,TOTAL,Over,46,,1
2015092006,2015_02_ARI_CHI,TOTAL,Under,46,,0
2015092007,2015_02_DET_MIN,MONEYLINE,DET,,125,0
2015092007,2015_02_DET_MIN,MONEYLINE,MIN,,-145,1
2015092007,2015_02_DET_MIN,SPREAD,MIN,-2.5,,1
2015092007,2015_02_DET_MIN,SPREAD,DET,2.5,,0
2015092007,2015_02_DET_MIN,TOTAL,Over,44,,0
2015092007,2015_02_DET_MIN,TOTAL,Under,44,,1
2015092008,2015_02_TB_NO,MONEYLINE,NO,,-475,0
2015092008,2015_02_TB_NO,MONEYLINE,TB,,375,1
2015092008,2015_02_TB_NO,SPREAD,TB,9,,1
2015092008,2015_02_TB_NO,SPREAD,NO,-9,,0
2015092008,2015_02_TB_NO,TOTAL,Under,47,,1
2015092008,2015_02_TB_NO,TOTAL,Over,47,,0
2015092009,2015_02_SF_PIT,MONEYLINE,SF,,215,0
2015092009,2015_02_SF_PIT,MONEYLINE,PIT,,-255,1
2015092009,2015_02_SF_PIT,SPREAD,PIT,-6,,1
2015092009,2015_02_SF_PIT,SPREAD,SF,6,,0
2015092009,2015_02_SF_PIT,TOTAL,Over,46,,1
2015092009,2015_02_SF_PIT,TOTAL,Under,46,,0
2015092010,2015_02_BAL_OAK,MONEYLINE,BAL,,-260,0
2015092010,2015_02_BAL_OAK,MONEYLINE,OAK,,220,1
2015092010,2015_02_BAL_OAK,SPREAD,BAL,-6,,0
2015092010,2015_02_BAL_OAK,SPREAD,OAK,6,,1
2015092010,2015_02_BAL_OAK,TOTAL,Over,42,,1
2015092010,2015_02_BAL_OAK,TOTAL,Under,42,,0
2015092011,2015_02_MIA_JAX,MONEYLINE,JAX,,220,1
2015092011,2015_02_MIA_JAX,MONEYLINE,MIA,,-260,0
2015092011,2015_02_MIA_JAX,SPREAD,JAX,6,,1
2015092011,2015_02_MIA_JAX,SPREAD,MIA,-6,,0
2015092011,2015_02_MIA_JAX,TOTAL,Over,42,,1
2015092011,2015_02_MIA_JAX,TOTAL,Under,42,,0
2015092012,2015_02_DAL_PHI,MONEYLINE,PHI,,-280,0
2015092012,2015_02_DAL_PHI,MONEYLINE,DAL,,240,1
2015092012,2015_02_DAL_PHI,SPREAD,DAL,6.5,,1
2015092012,2015_02_DAL_PHI,SPREAD,PHI,-6.5,,0
2015092012,2015_02_DAL_PHI,TOTAL,Over,54,,0
2015092012,2015_02_DAL_PHI,TOTAL,Under,54,,1
2015092013,2015_02_SEA_GB,MONEYLINE,GB,,-180,1
2015092013,2015_02_SEA_GB,MONEYLINE,SEA,,160,0
2015092013,2015_02_SEA_GB,SPREAD,SEA,3,,0
2015092013,2015_02_SEA_GB,SPREAD,GB,-3,,1
2015092013,2015_02_SEA_GB,TOTAL,Under,49.5,,1
2015092013,2015_02_SEA_GB,TOTAL,Over,49.5,,0
2015092100,2015_02_NYJ_IND,MONEYLINE,NYJ,,225,1
2015092100,2015_02_NYJ_IND,MONEYLINE,IND,,-265,0
2015092100,2015_02_NYJ_IND,SPREAD,NYJ,6,,1
2015092100,2015_02_NYJ_IND,SPREAD,IND,-6,,0
2015092100,2015_02_NYJ_IND,TOTAL,Under,46,,1
2015092100,2015_02_NYJ_IND,TOTAL,Over,46,,0
2015092400,2015_03_WAS_NYG,MONEYLINE,WAS,,145,0
2015092400,2015_03_WAS_NYG,MONEYLINE,NYG,,-165,1
2015092400,2015_03_WAS_NYG,SPREAD,NYG,-3,,1
2015092400,2015_03_WAS_NYG,SPREAD,WAS,3,,0
2015092400,2015_03_WAS_NYG,TOTAL,Under,45,,0
2015092400,2015_03_WAS_NYG,TOTAL,Over,45,,1
2015092700,2015_03_ATL_DAL,MONEYLINE,DAL,,-110,0
2015092700,2015_03_ATL_DAL,MONEYLINE,ATL,,0,1
2015092700,2015_03_ATL_DAL,SPREAD,ATL,0,,1
2015092700,2015_03_ATL_DAL,SPREAD,DAL,0,,0
2015092700,2015_03_ATL_DAL,TOTAL,Under,43.5,,0
2015092700,2015_03_ATL_DAL,TOTAL,Over,43.5,,1
2015092701,2015_03_NO_CAR,MONEYLINE,CAR,,-450,1
2015092701,2015_03_NO_CAR,MONEYLINE,NO,,350,0
2015092701,2015_03_NO_CAR,SPREAD,CAR,-9.5,,0
2015092701,2015_03_NO_CAR,SPREAD,NO,9.5,,1
2015092701,2015_03_NO_CAR,TOTAL,Over,43,,1
2015092701,2015_03_NO_CAR,TOTAL,Under,43,,0
2015092702,2015_03_PHI_NYJ,MONEYLINE,NYJ,,-170,0
2015092702,2015_03_PHI_NYJ,MONEYLINE,PHI,,150,1
2015092702,2015_03_PHI_NYJ,SPREAD,PHI,3,,1
2015092702,2015_03_PHI_NYJ,SPREAD,NYJ,-3,,0
2015092702,2015_03_PHI_NYJ,TOTAL,Under,47,,1
2015092702,2015_03_PHI_NYJ,TOTAL,Over,47,,0
2015092703,2015_03_TB_HOU,MONEYLINE,HOU,,-260,1
2015092703,2015_03_TB_HOU,MONEYLINE,TB,,220,0
2015092703,2015_03_TB_HOU,SPREAD,HOU,-6,,1
2015092703,2015_03_TB_HOU,SPREAD,TB,6,,0
2015092703,2015_03_TB_HOU,TOTAL,Under,41,,1
2015092703,2015_03_TB_HOU,TOTAL,Over,41,,0
2015092704,2015_03_SD_MIN,MONEYLINE,SD,,115,0
2015092704,2015_03_SD_MIN,MONEYLINE,MIN,,-135,1
2015092704,2015_03_SD_MIN,SPREAD,SD,2,,0
2015092704,2015_03_SD_MIN,SPREAD,MIN,-2,,1
2015092704,2015_03_SD_MIN,TOTAL,Over,45.5,,0
2015092704,2015_03_SD_MIN,TOTAL,Under,45.5,,1
2015092705,2015_03_PIT_STL,MONEYLINE,STL,,-120,0
2015092705,2015_03_PIT_STL,MONEYLINE,PIT,,100,1
2015092705,2015_03_PIT_STL,SPREAD,PIT,1,,1
2015092705,2015_03_PIT_STL,SPREAD,STL,-1,,0
2015092705,2015_03_PIT_STL,TOTAL,Over,48.5,,0
2015092705,2015_03_PIT_STL,TOTAL,Under,48.5,,1
2015092706,2015_03_JAX_NE,MONEYLINE,JAX,,800,0
2015092706,2015_03_JAX_NE,MONEYLINE,NE,,-1400,1
2015092706,2015_03_JAX_NE,SPREAD,NE,-14,,1
2015092706,2015_03_JAX_NE,SPREAD,JAX,14,,0
2015092706,2015_03_JAX_NE,TOTAL,Over,49,,1
2015092706,2015_03_JAX_NE,TOTAL,Under,49,,0
2015092707,2015_03_CIN_BAL,MONEYLINE,BAL,,-125,0
2015092707,2015_03_CIN_BAL,MONEYLINE,CIN,,105,1
2015092707,2015_03_CIN_BAL,SPREAD,CIN,1.5,,1
2015092707,2015_03_CIN_BAL,SPREAD,BAL,-1.5,,0
2015092707,2015_03_CIN_BAL,TOTAL,Under,45.5,,0
2015092707,2015_03_CIN_BAL,TOTAL,Over,45.5,,1
2015092708,2015_03_OAK_CLE,MONEYLINE,CLE,,-180,0
2015092708,2015_03_OAK_CLE,MONEYLINE,OAK,,160,1
2015092708,2015_03_OAK_CLE,SPREAD,OAK,3.5,,1
2015092708,2015_03_OAK_CLE,SPREAD,CLE,-3.5,,0
2015092708,2015_03_OAK_CLE,TOTAL,Over,44,,1
2015092708,2015_03_OAK_CLE,TOTAL,Under,44,,0
2015092709,2015_03_IND_TEN,MONEYLINE,IND,,-185,1
2015092709,2015_03_IND_TEN,MONEYLINE,TEN,,165,0
2015092709,2015_03_IND_TEN,SPREAD,TEN,3.5,,1
2015092709,2015_03_IND_TEN,SPREAD,IND,-3.5,,0
2015092709,2015_03_IND_TEN,TOTAL,Over,46.5,,1
2015092709,2015_03_IND_TEN,TOTAL,Under,46.5,,0
2015092710,2015_03_SF_ARI,MONEYLINE,SF,,260,0
2015092710,2015_03_SF_ARI,MONEYLINE,ARI,,-315,1
2015092710,2015_03_SF_ARI,SPREAD,SF,7,,0
2015092710,2015_03_SF_ARI,SPREAD,ARI,-7,,1
2015092710,2015_03_SF_ARI,TOTAL,Under,45,,0
2015092710,2015_03_SF_ARI,TOTAL,Over,45,,1
2015092711,2015_03_CHI_SEA,MONEYLINE,SEA,,-2400,1
2015092711,2015_03_CHI_SEA,MONEYLINE,CHI,,1100,0
2015092711,2015_03_CHI_SEA,SPREAD,CHI,16.5,,0
2015092711,2015_03_CHI_SEA,SPREAD,SEA,-16.5,,1
2015092711,2015_03_CHI_SEA,TOTAL,Over,43.5,,0
2015092711,2015_03_CHI_SEA,TOTAL,Under,43.5,,1
2015092712,2015_03_BUF_MIA,MONEYLINE,MIA,,-120,0
2015092712,2015_03_BUF_MIA,MONEYLINE,BUF,,100,1
2015092712,2015_03_BUF_MIA,SPREAD,BUF,1,,1
2015092712,2015_03_BUF_MIA,SPREAD,MIA,-1,,0
2015092712,2015_03_BUF_MIA,TOTAL,Under,43.5,,0
2015092712,2015_03_BUF_MIA,TOTAL,Over,43.5,,1
2015092713,2015_03_DEN_DET,MONEYLINE,DET,,135,0
2015092713,2015_03_DEN_DET,MONEYLINE,DEN,,-155,1
2015092713,2015_03_DEN_DET,SPREAD,DET,3,,0
2015092713,2015_03_DEN_DET,SPREAD,DEN,-3,,1
2015092713,2015_03_DEN_DET,TOTAL,Over,45,,0
2015092713,2015_03_DEN_DET,TOTAL,Under,45,,1
2015092800,2015_03_KC_GB,MONEYLINE,GB,,-240,1
2015092800,2015_03_KC_GB,MONEYLINE,KC,,200,0
2015092800,2015_03_KC_GB,SPREAD,KC,5.5,,0
2015092800,2015_03_KC_GB,SPREAD,GB,-5.5,,1
2015092800,2015_03_KC_GB,TOTAL,Under,47.5,,0
2015092800,2015_03_KC_GB,TOTAL,Over,47.5,,1
2015100100,2015_04_BAL_PIT,MONEYLINE,PIT,,130,0
2015100100,2015_04_BAL_PIT,MONEYLINE,BAL,,-150,1
2015100100,2015_04_BAL_PIT,SPREAD,BAL,-3,,0.5
2015100100,2015_04_BAL_PIT,SPREAD,PIT,3,,0.5
2015100100,2015_04_BAL_PIT,TOTAL,Under,44,,1
2015100100,2015_04_BAL_PIT,TOTAL,Over,44,,0
2015100401,2015_04_OAK_CHI,MONEYLINE,OAK,,-175,0
2015100401,2015_04_OAK_CHI,MONEYLINE,CHI,,155,1
2015100401,2015_04_OAK_CHI,SPREAD,OAK,-3,,0
2015100401,2015_04_OAK_CHI,SPREAD,CHI,3,,1
2015100401,2015_04_OAK_CHI,TOTAL,Under,44.5,,1
2015100401,2015_04_OAK_CHI,TOTAL,Over,44.5,,0
2015100402,2015_04_HOU_ATL,MONEYLINE,ATL,,-220,1
2015100402,2015_04_HOU_ATL,MONEYLINE,HOU,,180,0
2015100402,2015_04_HOU_ATL,SPREAD,HOU,4.5,,0
2015100402,2015_04_HOU_ATL,SPREAD,ATL,-4.5,,1
2015100402,2015_04_HOU_ATL,TOTAL,Under,47.5,,0
2015100402,2015_04_HOU_ATL,TOTAL,Over,47.5,,1
2015100403,2015_04_KC_CIN,MONEYLINE,KC,,155,0
2015100403,2015_04_KC_CIN,MONEYLINE,CIN,,-175,1
2015100403,2015_04_KC_CIN,SPREAD,KC,3.5,,0
2015100403,2015_04_KC_CIN,SPREAD,CIN,-3.5,,1
2015100403,2015_04_KC_CIN,TOTAL,Over,45,,1
2015100403,2015_04_KC_CIN,TOTAL,Under,45,,0
2015100404,2015_04_JAX_IND,MONEYLINE,JAX,,170,0
2015100404,2015_04_JAX_IND,MONEYLINE,IND,,-200,1
2015100404,2015_04_JAX_IND,SPREAD,IND,-4,,0
2015100404,2015_04_JAX_IND,SPREAD,JAX,4,,1
2015100404,2015_04_JAX_IND,TOTAL,Over,43.5,,0
2015100404,2015_04_JAX_IND,TOTAL,Under,43.5,,1
2015100405,2015_04_PHI_WAS,MONEYLINE,PHI,,-155,0
2015100405,2015_04_PHI_WAS,MONEYLINE,WAS,,135,1
2015100405,2015_04_PHI_WAS,SPREAD,PHI,-3,,0
2015100405,2015_04_PHI_WAS,SPREAD,WAS,3,,1
2015100405,2015_04_PHI_WAS,TOTAL,Over,45.5,,0
2015100405,2015_04_PHI_WAS,TOTAL,Under,45.5,,1
2015100406,2015_04_CAR_TB,MONEYLINE,CAR,,-160,1
2015100406,2015_04_CAR_TB,MONEYLINE,TB,,140,0
2015100406,2015_04_CAR_TB,SPREAD,CAR,-3,,1
2015100406,2015_04_CAR_TB,SPREAD,TB,3,,0
2015100406,2015_04_CAR_TB,TOTAL,Over,40.5,,1
2015100406,2015_04_CAR_TB,TOTAL,Under,40.5,,0
2015100407,2015_04_NYG_BUF,MONEYLINE,NYG,,225,1
2015100407,2015_04_NYG_BUF,MONEYLINE,BUF,,-265,0
2015100407,2015_04_NYG_BUF,SPREAD,BUF,-6,,0
2015100407,2015_04_NYG_BUF,SPREAD,NYG,6,,1
2015100407,2015_04_NYG_BUF,TOTAL,Under,46.5,,1
2015100407,2015_04_NYG_BUF,TOTAL,Over,46.5,,0
2015100408,2015_04_CLE_SD,MONEYLINE,CLE,,200,0
2015100408,2015_04_CLE_SD,MONEYLINE,SD,,-240,1
2015100408,2015_04_CLE_SD,SPREAD,SD,-5,,0
2015100408,2015_04_CLE_SD,SPREAD,CLE,5,,1
2015100408,2015_04_CLE_SD,TOTAL,Under,44.5,,0
2015100408,2015_04_CLE_SD,TOTAL,Over,44.5,,1
2015100409,2015_04_GB_SF,MONEYLINE,SF,,300,0
2015100409,2015_04_GB_SF,MONEYLINE,GB,,-360,1
2015100409,2015_04_GB_SF,SPREAD,SF,7.5,,0
2015100409,2015_04_GB_SF,SPREAD,GB,-7.5,,1
2015100409,2015_04_GB_SF,TOTAL,Over,48,,0
2015100409,2015_04_GB_SF,TOTAL,Under,48,,1
2015100410,2015_04_STL_ARI,MONEYLINE,ARI,,-320,0
2015100410,2015_04_STL_ARI,MONEYLINE,STL,,270,1
2015100410,2015_04_STL_ARI,SPREAD,ARI,-7,,0
2015100410,2015_04_STL_ARI,SPREAD,STL,7,,1
2015100410,2015_04_STL_ARI,TOTAL,Over,43.5,,1
2015100410,2015_04_STL_ARI,TOTAL,Under,43.5,,0
2015100411,2015_04_MIN_DEN,MONEYLINE,MIN,,265,0
2015100411,2015_04_MIN_DEN,MONEYLINE,DEN,,-315,1
2015100411,2015_04_MIN_DEN,SPREAD,DEN,-7,,0
2015100411,2015_04_MIN_DEN,SPREAD,MIN,7,,1
2015100411,2015_04_MIN_DEN,TOTAL,Under,43.5,,1
2015100411,2015_04_MIN_DEN,TOTAL,Over,43.5,,0
2015100412,2015_04_DAL_NO,MONEYLINE,NO,,-155,1
2015100412,2015_04_DAL_NO,MONEYLINE,DAL,,135,0
2015100412,2015_04_DAL_NO,SPREAD,NO,-3,,1
2015100412,2015_04_DAL_NO,SPREAD,DAL,3,,0
2015100412,2015_04_DAL_NO,TOTAL,Over,48.5,,0
2015100412,2015_04_DAL_NO,TOTAL,Under,48.5,,1
2015100500,2015_04_DET_SEA,MONEYLINE,DET,,425,0
2015100500,2015_04_DET_SEA,MONEYLINE,SEA,,-575,1
2015100500,2015_04_DET_SEA,SPREAD,DET,10,,1
2015100500,2015_04_DET_SEA,SPREAD,SEA,-10,,0
2015100500,2015_04_DET_SEA,TOTAL,Over,43,,0
2015100500,2015_04_DET_SEA,TOTAL,Under,43,,1
2015100800,2015_05_IND_HOU,MONEYLINE,HOU,,-240,0
2015100800,2015_05_IND_HOU,MONEYLINE,IND,,200,1
2015100800,2015_05_IND_HOU,SPREAD,HOU,-5,,0
2015100800,2015_05_IND_HOU,SPREAD,IND,5,,1
2015100800,2015_05_IND_HOU,TOTAL,Under,41,,0
2015100800,2015_05_IND_HOU,TOTAL,Over,41,,1
2015101100,2015_05_NO_PHI,MONEYLINE,PHI,,-275,1
2015101100,2015_05_NO_PHI,MONEYLINE,NO,,235,0
2015101100,2015_05_NO_PHI,SPREAD,PHI,-6.5,,1
2015101100,2015_05_NO_PHI,SPREAD,NO,6.5,,0
2015101100,2015_05_NO_PHI,TOTAL,Under,49.5,,0
2015101100,2015_05_NO_PHI,TOTAL,Over,49.5,,1
2015101101,2015_05_CHI_KC,MONEYLINE,CHI,,375,1
2015101101,2015_05_CHI_KC,MONEYLINE,KC,,-475,0
2015101101,2015_05_CHI_KC,SPREAD,CHI,9.5,,1
2015101101,2015_05_CHI_KC,SPREAD,KC,-9.5,,0
2015101101,2015_05_CHI_KC,TOTAL,Under,44.5,,1
2015101101,2015_05_CHI_KC,TOTAL,Over,44.5,,0
2015101102,2015_05_SEA_CIN,MONEYLINE,CIN,,-170,1
2015101102,2015_05_SEA_CIN,MONEYLINE,SEA,,150,0
2015101102,2015_05_SEA_CIN,SPREAD,SEA,3,,0.5
2015101102,2015_05_SEA_CIN,SPREAD,CIN,-3,,0.5
2015101102,2015_05_SEA_CIN,TOTAL,Over,44.5,,1
2015101102,2015_05_SEA_CIN,TOTAL,Under,44.5,,0
2015101103,2015_05_WAS_ATL,MONEYLINE,ATL,,-320,1
2015101103,2015_05_WAS_ATL,MONEYLINE,WAS,,260,0
2015101103,2015_05_WAS_ATL,SPREAD,ATL,-7,,0
2015101103,2015_05_WAS_ATL,SPREAD,WAS,7,,1
2015101103,2015_05_WAS_ATL,TOTAL,Under,48.5,,1
2015101103,2015_05_WAS_ATL,TOTAL,Over,48.5,,0
2015101104,2015_05_JAX_TB,MONEYLINE,TB,,-120,1
2015101104,2015_05_JAX_TB,MONEYLINE,JAX,,100,0
2015101104,2015_05_JAX_TB,SPREAD,TB,-1,,1
2015101104,2015_05_JAX_TB,SPREAD,JAX,1,,0
2015101104,2015_05_JAX_TB,TOTAL,Under,41.5,,0
2015101104,2015_05_JAX_TB,TOTAL,Over,41.5,,1
2015101105,2015_05_CLE_BAL,MONEYLINE,CLE,,240,1
2015101105,2015_05_CLE_BAL,MONEYLINE,BAL,,-280,0
2015101105,2015_05_CLE_BAL,SPREAD,CLE,6.5,,1
2015101105,2015_05_CLE_BAL,SPREAD,BAL,-6.5,,0
2015101105,2015_05_CLE_BAL,TOTAL,Under,43,,0
2015101105,2015_05_CLE_BAL,TOTAL,Over,43,,1
2015101106,2015_05_BUF_TEN,MONEYLINE,TEN,,0,0
2015101106,2015_05_BUF_TEN,MONEYLINE,BUF,,-115,1
2015101106,2015_05_BUF_TEN,SPREAD,TEN,1,,0.5
2015101106,2015_05_BUF_TEN,SPREAD,BUF,-1,,0.5
2015101106,2015_05_BUF_TEN,TOTAL,Over,43,,0
2015101106,2015_05_BUF_TEN,TOTAL,Under,43,,1
2015101107,2015_05_STL_GB,MONEYLINE,STL,,360,0
2015101107,2015_05_STL_GB,MONEYLINE,GB,,-460,1
2015101107,2015_05_STL_GB,SPREAD,STL,9,,0
2015101107,2015_05_STL_GB,SPREAD,GB,-9,,1
2015101107,2015_05_STL_GB,TOTAL,Under,46,,1
2015101107,2015_05_STL_GB,TOTAL,Over,46,,0
2015101108,2015_05_ARI_DET,MONEYLINE,DET,,185,0
2015101108,2015_05_ARI_DET,MONEYLINE,ARI,,-215,1
2015101108,2015_05_ARI_DET,SPREAD,DET,4.5,,0
2015101108,2015_05_ARI_DET,SPREAD,ARI,-4.5,,1
2015101108,2015_05_ARI_DET,TOTAL,Under,46,,0
2015101108,2015_05_ARI_DET,TOTAL,Over,46,,1
2015101109,2015_05_NE_DAL,MONEYLINE,DAL,,350,0
2015101109,2015_05_NE_DAL,MONEYLINE,NE,,-420,1
2015101109,2015_05_NE_DAL,SPREAD,NE,-8.5,,1
2015101109,2015_05_NE_DAL,SPREAD,DAL,8.5,,0
2015101109,2015_05_NE_DAL,TOTAL,Over,50.5,,0
2015101109,2015_05_NE_DAL,TOTAL,Under,50.5,,1
2015101110,2015_05_DEN_OAK,MONEYLINE,OAK,,210,0
2015101110,2015_05_DEN_OAK,MONEYLINE,DEN,,-250,1
2015101110,2015_05_DEN_OAK,SPREAD,OAK,5.5,,0
2015101110,2015_05_DEN_OAK,SPREAD,DEN,-5.5,,1
2015101110,2015_05_DEN_OAK,TOTAL,Over,45,,0
2015101110,2015_05_DEN_OAK,TOTAL,Under,45,,1
2015101111,2015_05_SF_NYG,MONEYLINE,NYG,,-360,1
2015101111,2015_05_SF_NYG,MONEYLINE,SF,,300,0
2015101111,2015_05_SF_NYG,SPREAD,SF,7.5,,1
2015101111,2015_05_SF_NYG,SPREAD,NYG,-7.5,,0
2015101111,2015_05_SF_NYG,TOTAL,Over,44,,1
2015101111,2015_05_SF_NYG,TOTAL,Under,44,,0
2015101200,2015_05_PIT_SD,MONEYLINE,SD,,-210,0
2015101200,2015_05_PIT_SD,MONEYLINE,PIT,,180,1
2015101200,2015_05_PIT_SD,SPREAD,SD,-4,,0
2015101200,2015_05_PIT_SD,SPREAD,PIT,4,,1
2015101200,2015_05_PIT_SD,TOTAL,Over,45.5,,0
2015101200,2015_05_PIT_SD,TOTAL,Under,45.5,,1
2015101500,2015_06_ATL_NO,MONEYLINE,ATL,,-165,0
2015101500,2015_06_ATL_NO,MONEYLINE,NO,,145,1
2015101500,2015_06_ATL_NO,SPREAD,NO,3,,1
2015101500,2015_06_ATL_NO,SPREAD,ATL,-3,,0
2015101500,2015_06_ATL_NO,TOTAL,Over,52.5,,0
2015101500,2015_06_ATL_NO,TOTAL,Under,52.5,,1
2015101800,2015_06_CHI_DET,MONEYLINE,DET,,-195,1
2015101800,2015_06_CHI_DET,MONEYLINE,CHI,,170,0
2015101800,2015_06_CHI_DET,SPREAD,DET,-3.5,,0
2015101800,2015_06_CHI_DET,SPREAD,CHI,3.5,,1
2015101800,2015_06_CHI_DET,TOTAL,Over,45.5,,1
2015101800,2015_06_CHI_DET,TOTAL,Under,45.5,,0
2015101801,2015_06_WAS_NYJ,MONEYLINE,WAS,,310,0
2015101801,2015_06_WAS_NYJ,MONEYLINE,NYJ,,-370,1
2015101801,2015_06_WAS_NYJ,SPREAD,NYJ,-7.5,,1
2015101801,2015_06_WAS_NYJ,SPREAD,WAS,7.5,,0
2015101801,2015_06_WAS_NYJ,TOTAL,Over,40,,1
2015101801,2015_06_WAS_NYJ,TOTAL,Under,40,,0
2015101802,2015_06_ARI_PIT,MONEYLINE,ARI,,-250,0
2015101802,2015_06_ARI_PIT,MONEYLINE,PIT,,210,1
2015101802,2015_06_ARI_PIT,SPREAD,ARI,-5.5,,0
2015101802,2015_06_ARI_PIT,SPREAD,PIT,5.5,,1
2015101802,2015_06_ARI_PIT,TOTAL,Over,45,,1
2015101802,2015_06_ARI_PIT,TOTAL,Under,45,,0
2015101803,2015_06_KC_MIN,MONEYLINE,MIN,,-180,1
2015101803,2015_06_KC_MIN,MONEYLINE,KC,,160,0
2015101803,2015_06_KC_MIN,SPREAD,KC,3.5,,0
2015101803,2015_06_KC_MIN,SPREAD,MIN,-3.5,,1
2015101803,2015_06_KC_MIN,TOTAL,Over,43,,0
2015101803,2015_06_KC_MIN,TOTAL,Under,43,,1
2015101804,2015_06_CIN_BUF,MONEYLINE,CIN,,-160,1
2015101804,2015_06_CIN_BUF,MONEYLINE,BUF,,140,0
2015101804,2015_06_CIN_BUF,SPREAD,CIN,-3,,1
2015101804,2015_06_CIN_BUF,SPREAD,BUF,3,,0
2015101804,2015_06_CIN_BUF,TOTAL,Over,42,,1
2015101804,2015_06_CIN_BUF,TOTAL,Under,42,,0
2015101805,2015_06_DEN_CLE,MONEYLINE,DEN,,-170,1
2015101805,2015_06_DEN_CLE,MONEYLINE,CLE,,150,0
2015101805,2015_06_DEN_CLE,SPREAD,DEN,-3.5,,0
2015101805,2015_06_DEN_CLE,SPREAD,CLE,3.5,,1
2015101805,2015_06_DEN_CLE,TOTAL,Over,42,,1
2015101805,2015_06_DEN_CLE,TOTAL,Under,42,,0
2015101806,2015_06_MIA_TEN,MONEYLINE,MIA,,120,1
2015101806,2015_06_MIA_TEN,MONEYLINE,TEN,,-140,0
2015101806,2015_06_MIA_TEN,SPREAD,TEN,-2.5,,0
2015101806,2015_06_MIA_TEN,SPREAD,MIA,2.5,,1
2015101806,2015_06_MIA_TEN,TOTAL,Under,43.5,,0
2015101806,2015_06_MIA_TEN,TOTAL,Over,43.5,,1
2015101807,2015_06_HOU_JAX,MONEYLINE,HOU,,130,1
2015101807,2015_06_HOU_JAX,MONEYLINE,JAX,,-150,0
2015101807,2015_06_HOU_JAX,SPREAD,JAX,-3,,0
2015101807,2015_06_HOU_JAX,SPREAD,HOU,3,,1
2015101807,2015_06_HOU_JAX,TOTAL,Over,43,,1
2015101807,2015_06_HOU_JAX,TOTAL,Under,43,,0
2015101808,2015_06_CAR_SEA,MONEYLINE,SEA,,-325,0
2015101808,2015_06_CAR_SEA,MONEYLINE,CAR,,270,1
2015101808,2015_06_CAR_SEA,SPREAD,SEA,-7,,0
2015101808,2015_06_CAR_SEA,SPREAD,CAR,7,,1
2015101808,2015_06_CAR_SEA,TOTAL,Under,41,,0
