game_id,season,game_type,week,gameday,weekday,gametime,away_team,away_score,home_team,home_score,location,result,total,old_game_id,gsis,pfr,pff,espn,spread_line,total_line,div_game,roof,surface,temp,wind,away_coach,home_coach,referee,stadium_id,stadium
2017_04_CHI_GB,2017,REG,4,2017-09-28,Thursday,20:25:00,CHI,14,GB,35,Home,21,49,2017092800,57282,201709280gnb,7970,400951678,7.5,44,1,outdoors,grass ,65,5,John Fox,Mike McCarthy,John Hussey,GNB00,Lambeau Field
2017_04_BUF_ATL,2017,REG,4,2017-10-01,Sunday,13:00:00,BUF,23,ATL,17,Home,-6,40,2017100101,57284,201710010atl,7972,400951685,8,48,0,dome,fieldturf,,,Sean McDermott,Dan Quinn,Terry McAulay,ATL97,Mercedes-Benz Stadium
2017_04_CAR_NE,2017,REG,4,2017-10-01,Sunday,13:00:00,CAR,33,NE,30,Home,-3,63,2017100107,57290,201710010nwe,7973,400951727,9,48,0,outdoors,fieldturf ,61,6,Ron Rivera,Bill Belichick,Jerome Boger,BOS00,Gillette Stadium
2017_04_CIN_CLE,2017,REG,4,2017-10-01,Sunday,13:00:00,CIN,31,CLE,7,Home,-24,38,2017100103,57286,201710010cle,7974,400951712,-3,41.5,1,outdoors,grass ,63,6,Marvin Lewis,Hue Jackson,Ron Torbert,CLE00,FirstEnergy Stadium
2017_04_DET_MIN,2017,REG,4,2017-10-01,Sunday,13:00:00,DET,14,MIN,7,Home,-7,21,2017100106,57289,201710010min,7975,400951724,2.5,43,1,dome,sportturf,,,Jim Caldwell,Mike Zimmer,Bill Vinovich,MIN01,U.S. Bank Stadium
2017_04_JAX_NYJ,2017,REG,4,2017-10-01,Sunday,13:00:00,JAX,20,NYJ,23,Home,3,43,2017100108,57291,201710010nyj,7976,400951730,-4,38.5,0,outdoors,fieldturf ,64,5,Doug Marrone,Todd Bowles,Gene Steratore,NYC01,MetLife Stadium
2017_04_LA_DAL,2017,REG,4,2017-10-01,Sunday,13:00:00,LA,35,DAL,30,Home,-5,65,2017100104,57287,201710010dal,7977,400951716,5,51,0,closed,matrixturf,,,Sean McVay,Jason Garrett,Clete Blakeman,DAL00,AT&T Stadium
2017_04_PIT_BAL,2017,REG,4,2017-10-01,Sunday,13:00:00,PIT,26,BAL,9,Home,-17,35,2017100102,57285,201710010rav,7978,400951708,-3.5,42,1,outdoors,grass,64,6,Mike Tomlin,John Harbaugh,Walt Anderson,BAL00,M&T Bank Stadium
2017_04_TEN_HOU,2017,REG,4,2017-10-01,Sunday,13:00:00,TEN,14,HOU,57,Home,43,71,2017100105,57288,201710010htx,7979,400951720,-2.5,43,1,open,astroturf,,,Mike Mularkey,Bill O'Brien,Jeff Triplette,HOU00,NRG Stadium
2017_04_NYG_TB,2017,REG,4,2017-10-01,Sunday,16:05:00,NYG,23,TB,25,Home,2,48,2017100111,57294,201710010tam,7980,400951742,2.5,45.5,0,outdoors,grass ,91,8,Ben McAdoo,Dirk Koetter,Craig Wrolstad,TAM00,Raymond James Stadium
2017_04_PHI_LAC,2017,REG,4,2017-10-01,Sunday,16:05:00,PHI,26,LAC,24,Home,-2,50,2017100110,57293,201710010sdg,7981,400951738,2,48,0,outdoors,grass,72,6,Doug Pederson,Anthony Lynn,Carl Cheffers,LAX97,StubHub Center
2017_04_SF_ARI,2017,REG,4,2017-10-01,Sunday,16:05:00,SF,15,ARI,18,Home,3,33,2017100109,57292,201710010crd,7982,400951735,6,43,1,closed,grass ,,,Kyle Shanahan,Bruce Arians,Tony Corrente,PHO00,University of Phoenix Stadium
2017_04_OAK_DEN,2017,REG,4,2017-10-01,Sunday,16:25:00,OAK,10,DEN,16,Home,6,26,2017100112,57295,201710010den,7983,400951744,3.5,44,1,outdoors,grass ,72,7,Jack Del Rio,Vance Joseph,John Perry,DEN00,Sports Authority Field at Mile High
2017_04_IND_SEA,2017,REG,4,2017-10-01,Sunday,20:30:00,IND,18,SEA,46,Home,28,64,2017100113,57296,201710010sea,7984,400951747,12.5,41.5,0,outdoors,fieldturf ,61,8,Chuck Pagano,Pete Carroll,Brad Allen,SEA00,CenturyLink Field
2017_04_NO_MIA,2017,REG,4,2017-10-01,Sunday,21:30:00,NO,20,MIA,0,Neutral,-20,20,2017100100,57283,201710010mia,7971,400950241,-4,51.5,0,outdoors,grass ,63,13,Sean Payton,Adam Gase,Ed Hochuli,LON00,Wembley Stadium
2017_04_WAS_KC,2017,REG,4,2017-10-02,Monday,20:30:00,WAS,20,KC,29,Home,9,49,2017100200,57297,201710020kan,7985,400951752,6.5,48,0,outdoors,grass ,82,14,Jay Gruden,Andy Reid,Walt Coleman,KAN00,Arrowhead Stadium
2017_05_NE_TB,2017,REG,5,2017-10-05,Thursday,20:25:00,NE,19,TB,14,Home,-5,33,2017100500,57298,201710050tam,7986,400951552,-3.5,54.5,0,outdoors,grass ,76,9,Bill Belichick,Dirk Koetter,Carl Cheffers,TAM00,Raymond James Stadium
2017_05_ARI_PHI,2017,REG,5,2017-10-08,Sunday,13:00:00,ARI,7,PHI,34,Home,27,41,2017100806,57305,201710080phi,7987,400951651,6,45,0,outdoors,grass ,77,10,Bruce Arians,Doug Pederson,John Hussey,PHI00,Lincoln Financial Field
2017_05_BUF_CIN,2017,REG,5,2017-10-08,Sunday,13:00:00,BUF,16,CIN,20,Home,4,36,2017100800,57299,201710080cin,7988,400951554,3,39,0,outdoors,fieldturf ,63,10,Sean McDermott,Marvin Lewis,Peter Morelli,CIN00,Paul Brown Stadium
2017_05_CAR_DET,2017,REG,5,2017-10-08,Sunday,13:00:00,CAR,27,DET,24,Home,-3,51,2017100802,57301,201710080det,7989,400951558,2,42,0,dome,fieldturf ,,,Ron Rivera,Jim Caldwell,Craig Wrolstad,DET00,Ford Field
2017_05_JAX_PIT,2017,REG,5,2017-10-08,Sunday,13:00:00,JAX,30,PIT,9,Home,-21,39,2017100807,57306,201710080pit,7990,400951655,7.5,41,0,outdoors,grass ,73,9,Doug Marrone,Mike Tomlin,John Parry,PIT00,Heinz Field
2017_05_LAC_NYG,2017,REG,5,2017-10-08,Sunday,13:00:00,LAC,27,NYG,22,Home,-5,49,2017100805,57304,201710080nyg,7991,400951650,3,45.5,0,outdoors,fieldturf ,76,7,Anthony Lynn,Ben McAdoo,Jeff Triplette,NYC01,MetLife Stadium
2017_05_NYJ_CLE,2017,REG,5,2017-10-08,Sunday,13:00:00,NYJ,17,CLE,14,Home,-3,31,2017100801,57300,201710080cle,7992,400951556,-1.5,41.5,0,outdoors,grass ,67,8,Todd Bowles,Hue Jackson,Walt Anderson,CLE00,FirstEnergy Stadium
2017_05_SF_IND,2017,REG,5,2017-10-08,Sunday,13:00:00,SF,23,IND,26,Home,3,49,2017100803,57302,201710080clt,7993,400951562,1,43.5,0,closed,fieldturf ,,,Kyle Shanahan,Chuck Pagano,Walt Coleman,IND00,Lucas Oil Stadium
2017_05_TEN_MIA,2017,REG,5,2017-10-08,Sunday,13:00:00,TEN,10,MIA,16,Home,6,26,2017100804,57303,201710080mia,7994,400951646,0,41.5,0,outdoors,grass ,89,9,Mike Mularkey,Adam Gase,Bill Vinovich,MIA00,Hard Rock Stadium
2017_05_BAL_OAK,2017,REG,5,2017-10-08,Sunday,16:05:00,BAL,30,OAK,17,Home,-13,47,2017100809,57308,201710080rai,7995,400951659,3,40.5,0,outdoors,grass ,72,8,John Harbaugh,Jack Del Rio,Brad Allen,OAK00,Oakland-Alameda County Coliseum
2017_05_SEA_LA,2017,REG,5,2017-10-08,Sunday,16:05:00,SEA,16,LA,10,Home,-6,26,2017100808,57307,201710080ram,7996,400951657,2,47,1,outdoors,grass,78,0,Pete Carroll,Sean McVay,Gene Steratore,LAX99,Los Angeles Memorial Coliseum
2017_05_GB_DAL,2017,REG,5,2017-10-08,Sunday,16:25:00,GB,35,DAL,31,Home,-4,66,2017100810,57309,201710080dal,7997,400951661,2.5,52,0,closed,matrixturf,,,Mike McCarthy,Jason Garrett,Terry McAulay,DAL00,AT&T Stadium
2017_05_KC_HOU,2017,REG,5,2017-10-08,Sunday,20:30:00,KC,42,HOU,34,Home,-8,76,2017100811,57310,201710080htx,7998,400951664,-2,45,0,closed,astroturf,,,Andy Reid,Bill O'Brien,Ron Torbert,HOU00,NRG Stadium
2017_05_MIN_CHI,2017,REG,5,2017-10-09,Monday,20:30:00,MIN,20,CHI,17,Home,-3,37,2017100900,57311,201710090chi,7999,400951691,-3.5,41,1,outdoors,grass ,70,10,Mike Zimmer,John Fox,Jerome Boger,CHI98,Soldier Field
2017_06_PHI_CAR,2017,REG,6,2017-10-12,Thursday,20:25:00,PHI,28,CAR,23,Home,-5,51,2017101200,57312,201710120car,8000,400951695,3,44,0,outdoors,grass ,72,6,Doug Pederson,Ron Rivera,Peter Morelli,CAR00,Bank of America Stadium
2017_06_CHI_BAL,2017,REG,6,2017-10-15,Sunday,13:00:00,CHI,27,BAL,24,Home,-3,51,2017101501,57314,201710150rav,8001,400951699,5.5,39.5,0,outdoors,grass,69,7,John Fox,John Harbaugh,Ed Hochuli,BAL00,M&T Bank Stadium
2017_06_CLE_HOU,2017,REG,6,2017-10-15,Sunday,13:00:00,CLE,17,HOU,33,Home,16,50,2017101502,57315,201710150htx,8002,400951700,7.5,46,0,closed,astroturf,,,Hue Jackson,Bill O'Brien,Brad Allen,HOU00,NRG Stadium
2017_06_DET_NO,2017,REG,6,2017-10-15,Sunday,13:00:00,DET,38,NO,52,Home,14,90,2017101504,57317,201710150nor,8003,400951704,6,50.5,0,dome,sportturf,,,Jim Caldwell,Sean Payton,Jeff Triplette,NOR00,Mercedes-Benz Superdome
2017_06_GB_MIN,2017,REG,6,2017-10-15,Sunday,13:00:00,GB,10,MIN,23,Home,13,33,2017101503,57316,201710150min,8004,400951702,-3,46,1,dome,sportturf,,,Mike McCarthy,Mike Zimmer,Ron Torbert,MIN01,U.S. Bank Stadium
2017_06_MIA_ATL,2017,REG,6,2017-10-15,Sunday,13:00:00,MIA,20,ATL,17,Home,-3,37,2017101500,57313,201710150atl,8005,400951697,14,46,0,dome,fieldturf,,,Adam Gase,Dan Quinn,John Hussey,ATL97,Mercedes-Benz Stadium
2017_06_NE_NYJ,2017,REG,6,2017-10-15,Sunday,13:00:00,NE,24,NYJ,17,Home,-7,41,2017101505,57318,201710150nyj,8006,400951766,-9,48.5,1,outdoors,fieldturf ,73,13,Bill Belichick,Todd Bowles,Tony Corrente,NYC01,MetLife Stadium
2017_06_SF_WAS,2017,REG,6,2017-10-15,Sunday,13:00:00,SF,24,WAS,26,Home,2,50,2017101506,57319,201710150was,8007,400951767,12,46,0,outdoors,grass ,68,4,Kyle Shanahan,Jay Gruden,John Parry,WAS00,FedExField
2017_06_LA_JAX,2017,REG,6,2017-10-15,Sunday,16:05:00,LA,27,JAX,17,Home,-10,44,2017101508,57321,201710150jax,8008,400951773,1,42,0,outdoors,grass ,88,10,Sean McVay,Doug Marrone,Walt Coleman,JAX00,EverBank Field
2017_06_TB_ARI,2017,REG,6,2017-10-15,Sunday,16:05:00,TB,33,ARI,38,Home,5,71,2017101507,57320,201710150crd,8009,400951770,-2.5,46.5,0,closed,grass ,,,Dirk Koetter,Bruce Arians,Tony Steratore,PHO00,University of Phoenix Stadium
2017_06_LAC_OAK,2017,REG,6,2017-10-15,Sunday,16:25:00,LAC,17,OAK,16,Home,-1,33,2017101510,57323,201710150rai,8010,400951779,3,48.5,1,outdoors,grass ,76,9,Anthony Lynn,Jack Del Rio,Clete Blakeman,OAK00,Oakland-Alameda County Coliseum
2017_06_PIT_KC,2017,REG,6,2017-10-15,Sunday,16:25:00,PIT,19,KC,13,Home,-6,32,2017101509,57322,201710150kan,8011,400951776,3.5,46,0,outdoors,grass ,60,14,Mike Tomlin,Andy Reid,Carl Cheffers,KAN00,Arrowhead Stadium
2017_06_NYG_DEN,2017,REG,6,2017-10-15,Sunday,20:30:00,NYG,23,DEN,10,Home,-13,33,2017101511,57324,201710150den,8012,400951782,13.5,37.5,0,outdoors,grass ,61,4,Ben McAdoo,Vance Joseph,Bill Vinovich,DEN00,Sports Authority Field at Mile High
2017_06_IND_TEN,2017,REG,6,2017-10-16,Monday,20:30:00,IND,22,TEN,36,Home,14,58,2017101600,57325,201710160oti,8013,400951785,7,46,1,outdoors,grass ,57,7,Chuck Pagano,Mike Mularkey,Walt Anderson,NAS00,Nissan Stadium
2017_07_KC_OAK,2017,REG,7,2017-10-19,Thursday,20:25:00,KC,30,OAK,31,Home,1,61,2017101900,57326,201710190rai,8014,400951571,-3,46.5,1,outdoors,grass ,62,1,Andy Reid,Jack Del Rio,Craig Wrolstad,OAK00,Oakland-Alameda County Coliseum
2017_07_ARI_LA,2017,REG,7,2017-10-22,Sunday,13:00:00,ARI,0,LA,33,Neutral,33,33,2017102205,57332,201710220ram,8015,400951593,3,45.5,1,outdoors,grass,54,10,Bruce Arians,Sean McVay,Brad Allen,LON01,Twickenham Stadium
2017_07_BAL_MIN,2017,REG,7,2017-10-22,Sunday,13:00:00,BAL,16,MIN,24,Home,8,40,2017102207,57334,201710220min,8016,400951603,5,37.5,0,dome,sportturf,,,John Harbaugh,Mike Zimmer,Carl Cheffers,MIN01,U.S. Bank Stadium
2017_07_CAR_CHI,2017,REG,7,2017-10-22,Sunday,13:00:00,CAR,3,CHI,17,Home,14,20,2017102201,57328,201710220chi,8017,400951578,-2.5,39.5,0,outdoors,grass ,70,15,Ron Rivera,John Fox,Walt Anderson,CHI98,Soldier Field
2017_07_JAX_IND,2017,REG,7,2017-10-22,Sunday,13:00:00,JAX,27,IND,0,Home,-27,27,2017102204,57331,201710220clt,8019,400951589,-3,41,1,closed,fieldturf ,,,Doug Marrone,Chuck Pagano,Jeff Triplette,IND00,Lucas Oil Stadium
2017_07_NO_GB,2017,REG,7,2017-10-22,Sunday,13:00:00,NO,26,GB,17,Home,-9,43,2017102203,57330,201710220gnb,8020,400951585,-3.5,45.5,0,outdoors,grass ,52,10,Sean Payton,Mike McCarthy,Jerome Boger,GNB00,Lambeau Field
2017_07_NYJ_MIA,2017,REG,7,2017-10-22,Sunday,13:00:00,NYJ,28,MIA,31,Home,3,59,2017102206,57333,201710220mia,8021,400951598,3,40,1,outdoors,grass ,86,18,Todd Bowles,Adam Gase,Walt Coleman,MIA00,Hard Rock Stadium
2017_07_TB_BUF,2017,REG,7,2017-10-22,Sunday,13:00:00,TB,27,BUF,30,Home,3,57,2017102200,57327,201710220buf,8022,400951575,3,46.5,0,outdoors,a_turf,74,9,Dirk Koetter,Sean McDermott,Clete Blakeman,BUF00,New Era Field
2017_07_TEN_CLE,2017,REG,7,2017-10-22,Sunday,13:00:00,TEN,12,CLE,9,Home,-3,21,2017102202,57329,201710220cle,8023,400951582,-5.5,42.5,0,outdoors,grass ,74,12,Mike Mularkey,Hue Jackson,Terry McAulay,CLE00,FirstEnergy Stadium
2017_07_DAL_SF,2017,REG,7,2017-10-22,Sunday,16:05:00,DAL,40,SF,10,Home,-30,50,2017102209,57336,201710220sfo,8024,400951619,-6.5,48,0,outdoors,grass,68,10,Jason Garrett,Kyle Shanahan,Ron Torbert,SFO01,Levi's Stadium
2017_07_CIN_PIT,2017,REG,7,2017-10-22,Sunday,16:25:00,CIN,14,PIT,29,Home,15,43,2017102208,57335,201710220pit,8018,400951609,4,40,1,outdoors,grass ,79,6,Marvin Lewis,Mike Tomlin,Bill Vinovich,PIT00,Heinz Field
2017_07_DEN_LAC,2017,REG,7,2017-10-22,Sunday,16:25:00,DEN,0,LAC,21,Home,21,21,2017102210,57337,201710220sdg,8025,400951624,-1,41,1,outdoors,grass,90,4,Vance Joseph,Anthony Lynn,John Hussey,LAX97,StubHub Center
2017_07_SEA_NYG,2017,REG,7,2017-10-22,Sunday,16:25:00,SEA,24,NYG,7,Home,-17,31,2017102211,57338,201710220nyg,8026,400951628,-4,39,0,outdoors,fieldturf ,75,7,Pete Carroll,Ben McAdoo,Tony Corrente,NYC01,MetLife Stadium
2017_07_ATL_NE,2017,REG,7,2017-10-22,Sunday,20:30:00,ATL,7,NE,23,Home,16,30,2017102212,57339,201710220nwe,8027,400951638,3,56.5,0,outdoors,fieldturf ,56,2,Dan Quinn,Bill Belichick,Gene Steratore,BOS00,Gillette Stadium
2017_07_WAS_PHI,2017,REG,7,2017-10-23,Monday,20:30:00,WAS,24,PHI,34,Home,10,58,2017102300,57340,201710230phi,8028,400951641,5,48.5,1,outdoors,grass ,70,9,Jay Gruden,Doug Pederson,Ed Hochuli,PHI00,Lincoln Financial Field
2017_08_MIA_BAL,2017,REG,8,2017-10-26,Thursday,20:25:00,MIA,0,BAL,40,Home,40,40,2017102600,57341,201710260rav,8029,400951670,3,38,0,outdoors,grass,56,9,Adam Gase,John Harbaugh,John Parry,BAL00,M&T Bank Stadium
2017_08_ATL_NYJ,2017,REG,8,2017-10-29,Sunday,13:00:00,ATL,25,NYJ,20,Home,-5,45,2017102905,57347,201710290nyj,8031,400951721,-6.5,43.5,0,outdoors,fieldturf ,63,5,Dan Quinn,Todd Bowles,Craig Wrolstad,NYC01,MetLife Stadium
2017_08_CAR_TB,2017,REG,8,2017-10-29,Sunday,13:00:00,CAR,17,TB,3,Home,-14,20,2017102907,57349,201710290tam,8032,400951725,1.5,46,1,outdoors,grass ,63,13,Ron Rivera,Dirk Koetter,Walt Coleman,TAM00,Raymond James Stadium
2017_08_CHI_NO,2017,REG,8,2017-10-29,Sunday,13:00:00,CHI,12,NO,20,Home,8,32,2017102904,57346,201710290nor,8033,400951717,7.5,46,0,dome,sportturf,,,John Fox,Sean Payton,Carl Cheffers,NOR00,Mercedes-Benz Superdome
2017_08_IND_CIN,2017,REG,8,2017-10-29,Sunday,13:00:00,IND,23,CIN,24,Home,1,47,2017102902,57344,201710290cin,8034,400951711,11,44,0,outdoors,fieldturf ,39,9,Chuck Pagano,Marvin Lewis,Jerome Boger,CIN00,Paul Brown Stadium
2017_08_LAC_NE,2017,REG,8,2017-10-29,Sunday,13:00:00,LAC,13,NE,21,Home,8,34,2017102903,57345,201710290nwe,8035,400951715,6.5,49,0,outdoors,fieldturf ,62,8,Anthony Lynn,Bill Belichick,Peter Morelli,BOS00,Gillette Stadium
2017_08_OAK_BUF,2017,REG,8,2017-10-29,Sunday,13:00:00,OAK,14,BUF,34,Home,20,48,2017102901,57343,201710290buf,8036,400951706,2,47,0,outdoors,a_turf,42,7,Jack Del Rio,Sean McDermott,Ed Hochuli,BUF00,New Era Field
2017_08_SF_PHI,2017,REG,8,2017-10-29,Sunday,13:00:00,SF,10,PHI,33,Home,23,43,2017102906,57348,201710290phi,8037,400951723,13,45,0,outdoors,grass ,67,12,Kyle Shanahan,Doug Pederson,Clete Blakeman,PHI00,Lincoln Financial Field
2017_08_HOU_SEA,2017,REG,8,2017-10-29,Sunday,16:05:00,HOU,38,SEA,41,Home,3,79,2017102908,57350,201710290sea,8038,400951729,6,45,0,outdoors,fieldturf ,50,2,Bill O'Brien,Pete Carroll,Terry McAulay,SEA00,CenturyLink Field
2017_08_DAL_WAS,2017,REG,8,2017-10-29,Sunday,16:25:00,DAL,33,WAS,19,Home,-14,52,2017102909,57351,201710290was,8039,400951732,-3,46.5,1,outdoors,grass ,60,4,Jason Garrett,Jay Gruden,Walt Anderson,WAS00,FedExField
2017_08_PIT_DET,2017,REG,8,2017-10-29,Sunday,20:30:00,PIT,20,DET,15,Home,-5,35,2017102910,57352,201710290det,8040,400951736,-3,44.5,0,dome,fieldturf ,,,Mike Tomlin,Jim Caldwell,John Hussey,DET00,Ford Field
2017_08_MIN_CLE,2017,REG,8,2017-10-29,Sunday,21:30:00,MIN,33,CLE,16,Neutral,-17,49,2017102900,57342,201710290cle,8030,400951683,-11,38.5,0,outdoors,grass,56,11,Mike Zimmer,Hue Jackson,Jeff Triplette,LON01,Twickenham Stadium
2017_08_DEN_KC,2017,REG,8,2017-10-30,Monday,20:30:00,DEN,19,KC,29,Home,10,48,2017103000,57353,201710300kan,8041,400951737,7,42,1,outdoors,grass ,44,12,Vance Joseph,Andy Reid,Tony Corrente,KAN00,Arrowhead Stadium
2017_09_BUF_NYJ,2017,REG,9,2017-11-02,Thursday,20:25:00,BUF,21,NYJ,34,Home,13,55,2017110200,57354,201711020nyj,8042,400951743,-3,42,1,outdoors,fieldturf ,68,11,Sean McDermott,Todd Bowles,Jerome Boger,NYC01,MetLife Stadium
2017_09_ATL_CAR,2017,REG,9,2017-11-05,Sunday,13:00:00,ATL,17,CAR,20,Home,3,37,2017110500,57355,201711050car,8043,400951749,-3,42,1,outdoors,grass ,61,4,Dan Quinn,Ron Rivera,Tony Corrente,CAR00,Bank of America Stadium
2017_09_BAL_TEN,2017,REG,9,2017-11-05,Sunday,13:00:00,BAL,20,TEN,23,Home,3,43,2017110506,57361,201711050oti,8044,400951761,3,41,0,outdoors,grass ,75,10,John Harbaugh,Mike Mularkey,John Hussey,NAS00,Nissan Stadium
2017_09_CIN_JAX,2017,REG,9,2017-11-05,Sunday,13:00:00,CIN,7,JAX,23,Home,16,30,2017110502,57357,201711050jax,8045,400951753,6,38,0,outdoors,grass ,78,12,Marvin Lewis,Doug Marrone,Brad Allen,JAX00,EverBank Field
2017_09_DEN_PHI,2017,REG,9,2017-11-05,Sunday,13:00:00,DEN,23,PHI,51,Home,28,74,2017110505,57360,201711050phi,8046,400951760,7,41,0,outdoors,grass ,61,5,Vance Joseph,Doug Pederson,Gene Steratore,PHI00,Lincoln Financial Field
2017_09_IND_HOU,2017,REG,9,2017-11-05,Sunday,13:00:00,IND,20,HOU,14,Home,-6,34,2017110501,57356,201711050htx,8047,400951751,6,45,1,closed,astroturf,,,Chuck Pagano,Bill O'Brien,John Parry,HOU00,NRG Stadium
2017_09_LA_NYG,2017,REG,9,2017-11-05,Sunday,13:00:00,LA,51,NYG,17,Home,-34,68,2017110504,57359,201711050nyg,8048,400951758,-5.5,42.5,0,outdoors,fieldturf ,56,6,Sean McVay,Ben McAdoo,Ed Hochuli,NYC01,MetLife Stadium
2017_09_TB_NO,2017,REG,9,2017-11-05,Sunday,13:00:00,TB,10,NO,30,Home,20,40,2017110503,57358,201711050nor,8049,400951755,7,54,1,dome,sportturf,,,Dirk Koetter,Sean Payton,Bill Vinovich,NOR00,Mercedes-Benz Superdome
2017_09_ARI_SF,2017,REG,9,2017-11-05,Sunday,16:05:00,ARI,20,SF,10,Home,-10,30,2017110507,57362,201711050sfo,8050,400951763,-2.5,39,1,outdoors,grass,61,8,Bruce Arians,Kyle Shanahan,Craig Wrolstad,SFO01,Levi's Stadium
2017_09_WAS_SEA,2017,REG,9,2017-11-05,Sunday,16:05:00,WAS,17,SEA,14,Home,-3,31,2017110508,57363,201711050sea,8051,400951765,8,44.5,0,outdoors,fieldturf ,36,11,Jay Gruden,Pete Carroll,Ron Torbert,SEA00,CenturyLink Field
2017_09_KC_DAL,2017,REG,9,2017-11-05,Sunday,16:25:00,KC,17,DAL,28,Home,11,45,2017110509,57364,201711050dal,8052,400951786,2.5,53,0,closed,matrixturf,,,Andy Reid,Jason Garrett,Peter Morelli,DAL00,AT&T Stadium
2017_09_OAK_MIA,2017,REG,9,2017-11-05,Sunday,20:30:00,OAK,27,MIA,24,Home,-3,51,2017110510,57365,201711050mia,8053,400951787,-3,44.5,0,outdoors,grass ,77,2,Jack Del Rio,Adam Gase,Terry McAulay,MIA00,Hard Rock Stadium
2017_09_DET_GB,2017,REG,9,2017-11-06,Monday,20:30:00,DET,30,GB,17,Home,-13,47,2017110600,57366,201711060gnb,8054,400951790,-2.5,42.5,1,outdoors,grass ,35,3,Jim Caldwell,Mike McCarthy,Clete Blakeman,GNB00,Lambeau Field
2017_10_SEA_ARI,2017,REG,10,2017-11-09,Thursday,20:25:00,SEA,22,ARI,16,Home,-6,38,2017110900,57367,201711090crd,8055,400951553,-6,40,1,open,grass ,,,Pete Carroll,Bruce Arians,Walt Anderson,PHO00,University of Phoenix Stadium
2017_10_CIN_TEN,2017,REG,10,2017-11-12,Sunday,13:00:00,CIN,20,TEN,24,Home,4,44,2017111206,57374,201711120oti,8056,400951656,4.5,40.5,0,outdoors,grass ,53,4,Marvin Lewis,Mike Mularkey,Jeff Triplette,NAS00,Nissan Stadium
2017_10_CLE_DET,2017,REG,10,2017-11-12,Sunday,13:00:00,CLE,24,DET,38,Home,14,62,2017111202,57370,201711120det,8057,400951563,10.5,42.5,0,dome,fieldturf ,,,Hue Jackson,Jim Caldwell,Carl Cheffers,DET00,Ford Field
2017_10_GB_CHI,2017,REG,10,2017-11-12,Sunday,13:00:00,GB,23,CHI,16,Home,-7,39,2017111201,57369,201711120chi,8058,400951559,4.5,37.5,1,outdoors,grass ,40,6,Mike McCarthy,John Fox,Tony Corrente,CHI98,Soldier Field
2017_10_LAC_JAX,2017,REG,10,2017-11-12,Sunday,13:00:00,LAC,17,JAX,20,Home,3,37,2017111204,57372,201711120jax,8059,400951648,5,40.5,0,outdoors,grass ,76,5,Anthony Lynn,Doug Marrone,Ron Torbert,JAX00,EverBank Field
2017_10_MIN_WAS,2017,REG,10,2017-11-12,Sunday,13:00:00,MIN,38,WAS,30,Home,-8,68,2017111207,57375,201711120was,8060,400951658,-1,43,0,outdoors,grass ,44,4,Mike Zimmer,Jay Gruden,Bill Vinovich,WAS00,FedExField
2017_10_NO_BUF,2017,REG,10,2017-11-12,Sunday,13:00:00,NO,47,BUF,10,Home,-37,57,2017111200,57368,201711120buf,8061,400951555,-2,48.5,0,outdoors,a_turf,42,2,Sean Payton,Sean McDermott,Terry McAulay,BUF00,New Era Field
2017_10_NYJ_TB,2017,REG,10,2017-11-12,Sunday,13:00:00,NYJ,10,TB,15,Home,5,25,2017111205,57373,201711120tam,8062,400951653,1,44.5,0,outdoors,grass ,79,16,Todd Bowles,Dirk Koetter,Brad Allen,TAM00,Raymond James Stadium
2017_10_PIT_IND,2017,REG,10,2017-11-12,Sunday,13:00:00,PIT,20,IND,17,Home,-3,37,2017111203,57371,201711120clt,8063,400951565,-10.5,47,0,closed,fieldturf ,,,Mike Tomlin,Chuck Pagano,Clete Blakeman,IND00,Lucas Oil Stadium
2017_10_HOU_LA,2017,REG,10,2017-11-12,Sunday,16:05:00,HOU,7,LA,33,Home,26,40,2017111208,57376,201711120ram,8064,400951663,12,45,0,outdoors,grass,68,0,Bill O'Brien,Sean McVay,Peter Morelli,LAX99,Los Angeles Memorial Coliseum
2017_10_DAL_ATL,2017,REG,10,2017-11-12,Sunday,16:25:00,DAL,7,ATL,27,Home,20,34,2017111209,57377,201711120atl,8065,400951686,3.5,49,0,dome,fieldturf,,,Jason Garrett,Dan Quinn,Ed Hochuli,ATL97,Mercedes-Benz Stadium
2017_10_NYG_SF,2017,REG,10,2017-11-12,Sunday,16:25:00,NYG,21,SF,31,Home,10,52,2017111210,57378,201711120sfo,8066,400951688,-3,41.5,0,outdoors,grass,68,5,Ben McAdoo,Kyle Shanahan,Jerome Boger,SFO01,Levi's Stadium
2017_10_NE_DEN,2017,REG,10,2017-11-12,Sunday,20:30:00,NE,41,DEN,16,Home,-25,57,2017111211,57379,201711120den,8067,400951690,-7,45,0,outdoors,grass ,48,5,Bill Belichick,Vance Joseph,Walt Coleman,DEN00,Sports Authority Field at Mile High
2017_10_MIA_CAR,2017,REG,10,2017-11-13,Monday,20:30:00,MIA,21,CAR,45,Home,24,66,2017111300,57380,201711130car,8068,400951693,8,38.5,0,outdoors,grass ,49,6,Adam Gase,Ron Rivera,Gene Steratore,CAR00,Bank of America Stadium
2017_11_TEN_PIT,2017,REG,11,2017-11-16,Thursday,20:25:00,TEN,17,PIT,40,Home,23,57,2017111600,57381,201711160pit,8069,400951698,7,44.5,0,outdoors,grass ,40,17,Mike Mularkey,Mike Tomlin,Ron Torbert,PIT00,Heinz Field
